loyalty_number,salary,clv,redemption_rate,points_balance,active_month_count,inactive_month_count,consecutive_inactive_months,months_since_last_flight,flights_last_3_months,flights_last_6_months,flights_last_12_months,tenure_months,months_since_last_activity,flight_activity_trend,distance_last_3_months,distance_last_6_months,distance_last_12_months,distance_trend,points_last_3_months,points_last_6_months,points_last_12_months,recent_redemption_rate,months_since_last_redemption,cancelled_flag,behavioral_churn,final_churn,salary_missing_flag,gender_Male,education_College,education_Doctor,education_High School or Below,education_Master,marital_status_Married,marital_status_Single,salary_band_Low,salary_band_Medium,salary_band_Unknown,province_British Columbia,province_Manitoba,province_New Brunswick,province_Newfoundland,province_Nova Scotia,province_Ontario,province_Prince Edward Island,province_Quebec,province_Saskatchewan,province_Yukon,loyalty_card_Nova,loyalty_card_Star,clv_band_Low CLV,clv_band_Medium CLV
469718,73544.0,4167.42,0.0137674155449209,41835,14,10,1,1,5,14,16,71.0,1.0,-0.4444444444444444,3232.0,18831.0,22495.0,-0.7928072312327713,3232.0,18831.0,22495.0,0.0,12.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
166037,68031.0,5016.14,0.0,51251,16,8,0,0,9,13,21,78.0,0.0,1.25,6639.0,11185.0,21714.0,0.4604047514298284,6639.0,11185.0,21714.0,0.0,999.0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
958839,90995.0,4083.56,0.0,21320,3,21,1,1,9,9,9,4.0,1.0,0.0,21320.0,21320.0,21320.0,0.0,21320.0,21320.0,21320.0,0.0,999.0,0,0,0,0,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
769731,61040.0,4381.88,0.0349496133768808,34571,11,13,0,0,2,8,15,33.0,0.0,-0.6666666666666666,1465.0,9975.0,24394.0,-0.8278495887191539,1465.0,9975.0,24394.0,0.0509273182957393,6.0,0,0,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
591731,51370.0,4064.18,0.0091383072171375,69937,20,4,0,0,11,14,23,63.0,0.0,2.6666666666666665,14764.0,19440.0,30957.0,2.157399486740804,14764.0,19440.0,30957.0,0.0,17.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
630880,84442.0,5235.57,0.0106902871105681,29151,12,12,2,2,2,5,7,39.0,2.0,-0.3333333333333333,2608.0,7975.0,10981.0,-0.5140674492267561,2608.0,7975.0,10981.0,0.0,22.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
200077,74668.5,4759.66,0.0111500621960873,43722,9,15,0,0,7,12,25,15.0,0.0,0.4,14156.0,22921.0,44215.0,0.6150598973188819,14156.0,22921.0,44215.0,0.0,8.0,0,0,0,1,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
184635,104581.0,4574.52,0.0311746061781541,40960,12,12,0,0,4,9,15,50.0,0.0,-0.2,2652.0,9992.0,15482.0,-0.638692098092643,2652.0,9992.0,15482.0,0.0778622898318655,5.0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
881584,66023.0,7164.4,0.0065256652651183,140823,7,4,1,1,18,34,49,10.0,1.0,0.125,37274.0,66650.0,94499.0,0.2688589324618736,55911.0,99975.0,141748.0,0.0049612403100775,6.0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
387705,93153.0,3985.32,0.0236533174286836,67117,17,7,1,1,7,13,25,68.0,1.0,0.1666666666666666,10176.0,19716.0,38435.0,0.0666666666666666,10176.0,19716.0,38435.0,0.0395110570095354,6.0,0,0,0,0,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
217754,102400.0,3887.32,0.0,52110,12,12,1,1,5,11,12,42.0,1.0,-0.1666666666666666,6245.0,17042.0,18383.0,-0.4215985922015374,6245.0,17042.0,18383.0,0.0,999.0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
613925,93028.0,5182.94,0.0,26469,3,21,15,15,0,0,0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1,1,1,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
254683,76592.0,5067.64,0.0149703126319048,70010,15,9,1,1,9,9,17,76.0,1.0,0.0,14283.0,14283.0,26502.0,0.0,14283.0,14283.0,26502.0,0.040677728768466,0.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
277356,74668.5,4830.91,0.0,10828,4,20,14,14,0,0,0,22.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1,1,1,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True
497467,245427.0,4373.36,0.0084749042219728,51244,15,9,0,0,2,2,18,45.0,0.0,0.0,2939.0,2939.0,22979.0,0.0,2939.0,2939.0,22979.0,0.0,8.0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
290599,71559.0,4991.04,0.0,41247,12,12,0,0,2,13,20,26.0,0.0,-0.8181818181818182,1872.0,13427.0,23030.0,-0.8379922111639982,1872.0,13427.0,23030.0,0.0,999.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
811684,104990.0,4807.85,0.0,37852,7,17,0,0,9,18,19,17.0,0.0,0.0,10442.0,29593.0,31801.0,-0.4547543209231894,10442.0,29593.0,31801.0,0.0,999.0,0,0,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
285938,75827.0,3939.01,0.0095338317522146,63061,13,11,4,4,0,9,21,51.0,4.0,-1.0,0.0,17192.0,36347.0,-1.0,0.0,17192.0,36347.0,0.0353071195905072,4.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
261582,74770.0,4428.03,0.021379553052965,88984,20,4,1,1,7,13,25,77.0,1.0,0.1666666666666666,12525.0,19995.0,37829.0,0.6767068273092369,12525.0,19995.0,37829.0,0.0211052763190797,1.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
835491,70850.0,4673.2,0.0216666666666667,44612,14,10,0,0,6,9,16,27.0,0.0,1.0,6320.0,9353.0,23843.0,1.083745466534784,6320.0,9353.0,23843.0,0.0,9.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
717660,74668.5,4293.01,0.0,31392,11,13,1,1,3,12,17,45.0,1.0,-0.6666666666666666,2264.0,13490.0,18727.0,-0.79832531623018,2264.0,13490.0,18727.0,0.0,999.0,0,0,0,1,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True
784804,74668.5,4250.28,0.0,38122,10,14,0,0,7,11,18,40.0,0.0,0.75,11308.0,19716.0,29437.0,0.3449096098953377,11308.0,19716.0,29437.0,0.0,999.0,0,0,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
639701,72027.0,4386.28,0.0231406202950918,64883,16,8,0,0,9,16,24,80.0,0.0,0.2857142857142857,11918.0,25372.0,35763.0,-0.1141667905455626,11918.0,25372.0,35763.0,0.0169084029638972,2.0,0,0,0,0,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
519203,86969.0,5011.26,0.0080351537978656,47406,14,10,2,2,4,4,15,62.0,2.0,0.0,4114.0,4114.0,21189.0,0.0,4114.0,4114.0,21189.0,0.0,19.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
956005,96476.0,4655.61,0.0095803584438292,81567,19,5,0,0,7,13,25,24.0,0.0,0.1666666666666666,12473.0,22549.0,42825.0,0.2378920206431123,12473.0,22549.0,42825.0,0.0,19.0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
237105,52589.0,4624.56,0.0,40822,10,14,1,1,7,18,28,13.0,1.0,-0.3636363636363636,6046.0,25074.0,40822.0,-0.682257725457221,6046.0,25074.0,40822.0,0.0,999.0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
564707,57020.0,4479.49,0.0122040262855951,47350,10,14,0,0,8,10,12,62.0,0.0,3.0,10383.0,14667.0,16783.0,1.423669467787115,10383.0,14667.0,16783.0,0.0,21.0,0,0,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
423324,69599.0,4200.37,0.0,8177,4,20,3,3,3,3,10,12.0,3.0,0.0,2481.0,2481.0,8177.0,0.0,2481.0,2481.0,8177.0,0.0,999.0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
203809,54160.0,4165.35,0.0,0,0,24,24,999,0,0,0,77.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0,1,1,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
411242,74668.5,4670.05,0.0,0,0,24,24,999,0,0,0,79.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0,1,1,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
511053,62518.0,4023.81,0.0196592719696041,39993,10,14,0,0,3,8,13,45.0,0.0,-0.4,5580.0,13259.0,18024.0,-0.2733428831879151,5580.0,13259.0,18024.0,0.0,14.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
645742,76056.0,4235.18,0.0,0,0,24,24,999,0,0,0,52.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1,1,1,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
967300,62630.0,6364.9,0.0074931499189174,70996,2,9,6,6,0,24,36,9.0,6.0,-1.0,0.0,18432.0,47688.0,-1.0,0.0,27648.0,71532.0,0.019386574074074,1.0,1,1,1,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
302908,74668.5,5159.37,0.0069343378135433,58000,14,10,0,0,9,20,27,48.0,0.0,-0.1818181818181818,14457.0,33619.0,46372.0,-0.2455380440455067,14457.0,33619.0,46372.0,0.0,13.0,0,0,0,1,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
758372,74668.5,4786.05,0.0,52895,11,13,0,0,8,22,25,23.0,0.0,-0.4285714285714285,10572.0,33264.0,37266.0,-0.5341089370703331,10572.0,33264.0,37266.0,0.0,999.0,0,0,0,1,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True
652291,96749.0,4439.9,0.0263041799933826,52971,15,9,0,0,4,7,15,62.0,0.0,0.3333333333333333,3612.0,7224.0,20664.0,0.0,3612.0,7224.0,20664.0,0.0,8.0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
163608,74668.5,4896.26,0.0143700003619647,54460,13,11,0,0,9,19,28,71.0,0.0,-0.1,10089.0,30275.0,38399.0,-0.5001981571386109,10089.0,30275.0,38399.0,0.0262262592898431,6.0,0,0,0,1,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True
798854,74668.5,4491.91,0.0,21060,7,17,1,1,7,8,11,18.0,1.0,6.0,6401.0,7041.0,14055.0,9.0015625,6401.0,7041.0,14055.0,0.0,999.0,0,0,0,1,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True
988839,63634.0,4878.95,0.0,0,0,24,24,999,0,0,0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0,1,1,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
715462,61579.0,4792.83,0.0,60788,13,11,1,1,5,7,21,66.0,1.0,1.5,10289.0,14079.0,31133.0,1.7147757255936675,10289.0,14079.0,31133.0,0.0,999.0,0,0,0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
632793,60370.0,4097.37,0.012922998339931,38649,15,9,0,0,7,12,18,30.0,0.0,0.4,13694.0,17524.0,26446.0,2.575456919060052,13694.0,17524.0,26446.0,0.0,17.0,0,0,0,0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
687108,50795.0,4784.96,0.0,0,0,24,24,999,0,0,0,33.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1,1,1,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
586542,210090.0,5096.67,0.0,68189,17,7,0,0,12,20,28,33.0,0.0,0.5,14110.0,29011.0,44009.0,-0.0530836856586806,14110.0,29011.0,44009.0,0.0,999.0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
199342,74668.5,4966.85,0.0161290322580645,66185,13,11,0,0,5,12,22,62.0,0.0,-0.2857142857142857,9915.0,25461.0,38277.0,-0.362215360864531,9915.0,25461.0,38277.0,0.0,17.0,0,0,0,1,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
485189,74668.5,4471.75,0.0,0,0,24,24,999,0,0,0,75.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0,1,1,1,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
715668,73845.0,4698.35,0.0,1396,1,23,14,14,0,0,0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1,1,1,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
660376,74413.0,4686.47,0.0312847272551578,40099,12,12,1,1,5,12,20,77.0,1.0,-0.2857142857142857,7070.0,17641.0,29519.0,-0.3311891022609025,7070.0,17641.0,29519.0,0.0271526557451391,5.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
203184,53204.0,4633.55,0.018965879422621,32691,13,11,0,0,6,8,16,52.0,0.0,2.0,4948.0,6394.0,16194.0,2.421853388658368,4948.0,6394.0,16194.0,0.0,12.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
496325,64828.0,4700.01,0.0284755847664729,64005,16,8,0,0,6,17,22,76.0,0.0,-0.4545454545454545,11960.0,26976.0,30829.0,-0.2035162493340437,11960.0,26976.0,30829.0,0.0,14.0,0,0,0,0,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
836475,75487.0,4540.38,0.0,61170,18,6,0,0,7,11,21,52.0,0.0,0.75,9380.0,16661.0,36637.0,0.288284576294465,9380.0,16661.0,36637.0,0.0,999.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
756791,74668.5,4639.04,0.0,54136,11,13,2,2,7,12,17,64.0,2.0,0.4,13049.0,20159.0,26055.0,0.8353023909985935,13049.0,20159.0,26055.0,0.0,999.0,0,0,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
596179,50879.0,3933.81,0.0,79867,15,9,1,1,2,6,14,57.0,1.0,-0.5,3412.0,11250.0,27926.0,-0.5646848685889257,3412.0,11250.0,27926.0,0.0,999.0,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
534716,59712.0,4881.3,0.0209236460320213,67756,18,6,0,0,9,22,27,35.0,0.0,-0.3076923076923077,20076.0,37654.0,41633.0,0.1421094550005689,20076.0,37654.0,41633.0,0.0143676634620491,1.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
612555,87635.0,4669.23,0.0315676265204417,63933,17,7,3,3,2,13,24,38.0,3.0,-0.8181818181818182,3780.0,23088.0,41317.0,-0.8042262274704786,3780.0,23088.0,41317.0,0.046084546084546,1.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
743768,100510.0,5146.9,0.0236034743804287,61264,14,10,0,0,7,13,27,29.0,0.0,0.1666666666666666,16803.0,28863.0,53790.0,0.3932835820895522,16803.0,28863.0,53790.0,0.0207185670235249,0.0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
705196,74668.5,4101.94,0.0197239949817269,89857,19,5,0,0,7,22,29,61.0,0.0,-0.5333333333333333,8719.0,29159.0,42035.0,-0.5734344422700587,8719.0,29159.0,42035.0,0.0239720155012174,6.0,0,0,0,1,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True
730388,74668.5,3907.03,0.0,76504,17,7,0,0,9,19,29,79.0,0.0,-0.1,11847.0,34557.0,47957.0,-0.478335535006605,11847.0,34557.0,47957.0,0.0,999.0,0,0,0,1,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
202761,74668.5,4654.95,0.0,0,0,24,24,999,0,0,0,71.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1,1,1,1,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True
399575,81908.0,5033.39,0.0076575008701705,74126,16,8,0,0,4,14,26,33.0,0.0,-0.6,6000.0,24678.0,39653.0,-0.67876646321876,6000.0,24678.0,39653.0,0.0,15.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
259634,49351.0,5070.35,0.0,25825,9,15,10,10,0,0,3,67.0,10.0,0.0,0.0,0.0,5698.0,0.0,0.0,0.0,5698.0,0.0,999.0,1,1,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
158314,60235.0,4834.71,0.0574053422547926,17750,8,16,4,4,0,5,12,15.0,4.0,-1.0,0.0,4243.0,11544.0,-1.0,0.0,4243.0,11544.0,0.0,7.0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
465530,96694.0,4711.08,0.0283197280540062,40590,12,12,0,0,7,20,26,63.0,0.0,-0.4615384615384615,6966.0,28351.0,37643.0,-0.6742576572363806,6966.0,28351.0,37643.0,0.0176713343444675,6.0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
613804,74668.5,4620.39,0.0186678556197418,50623,13,11,0,0,7,8,11,30.0,0.0,6.0,8969.0,9955.0,14916.0,8.096348884381339,8969.0,9955.0,14916.0,0.0499246609743847,0.0,0,0,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
188893,100159.0,3861.49,0.0100619088800121,72116,15,9,2,2,2,12,18,24.0,2.0,-0.8,2406.0,21110.0,30614.0,-0.8713644140290847,2406.0,21110.0,30614.0,0.0,10.0,0,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
225077,123828.0,4636.55,0.0193399785552599,49388,14,10,1,1,5,12,15,74.0,1.0,-0.2857142857142857,10397.0,20253.0,23320.0,0.054890422077922,10397.0,20253.0,23320.0,0.0208857946970819,3.0,0,0,0,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
980198,78573.0,4376.36,0.024460395668159,39005,10,14,1,1,2,5,11,22.0,1.0,-0.3333333333333333,2863.0,5305.0,17066.0,0.1723996723996724,2863.0,5305.0,17066.0,0.1044297832233741,2.0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
377322,62518.0,4023.81,0.024571749508565,97258,18,6,1,1,8,19,28,31.0,1.0,-0.2727272727272727,13954.0,30029.0,46471.0,-0.1319440124416796,13954.0,30029.0,46471.0,0.0320023976822405,2.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
564650,87262.0,4349.31,0.0332241623903182,55200,14,10,1,1,3,9,13,64.0,1.0,-0.5,5418.0,14304.0,21317.0,-0.3902768399729912,5418.0,14304.0,21317.0,0.0360039149888143,5.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
279919,97643.0,4660.4,0.0064768762526909,53535,17,7,0,0,9,16,23,27.0,0.0,0.2857142857142857,6452.0,16918.0,25622.0,-0.3835276132237722,6452.0,16918.0,25622.0,0.0206289159475115,2.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
331698,210090.0,5096.67,0.0236615909603065,60656,15,9,2,2,5,10,21,37.0,2.0,0.0,9878.0,18189.0,34901.0,0.1885453014077728,9878.0,18189.0,34901.0,0.0239705316400022,6.0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
600598,74668.5,4711.85,0.032844652770852,58186,13,11,0,0,7,10,15,36.0,0.0,1.3333333333333333,13512.0,17619.0,23695.0,2.2899926953981007,13512.0,17619.0,23695.0,0.0,16.0,0,0,0,1,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
955178,49760.0,4880.95,0.0213746223564955,38871,14,10,2,2,2,11,15,23.0,2.0,-0.7777777777777778,2701.0,11897.0,18976.0,-0.7062853414528055,2701.0,11897.0,18976.0,0.0407665798100361,5.0,0,0,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
905497,74668.5,5161.79,0.0,0,0,24,24,999,0,0,0,78.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0,1,1,1,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
699511,74668.5,4019.38,0.0,43734,10,14,3,3,4,5,8,53.0,3.0,3.0,4800.0,6729.0,13062.0,1.4883359253499222,4800.0,6729.0,13062.0,0.0,999.0,0,0,0,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True
211043,74668.5,4566.12,0.0,86456,19,5,1,1,4,20,32,77.0,1.0,-0.75,7722.0,35624.0,58326.0,-0.7232456454734427,7722.0,35624.0,58326.0,0.0,999.0,0,0,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
608758,63795.0,3890.96,0.0,60258,17,7,0,0,13,18,28,65.0,0.0,1.6,16856.0,23181.0,37334.0,1.6649802371541502,16856.0,23181.0,37334.0,0.0,999.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
397248,97604.0,5210.35,0.0,61786,16,8,2,2,1,8,18,66.0,2.0,-0.8571428571428571,2375.0,12807.0,30621.0,-0.7723351226993865,2375.0,12807.0,30621.0,0.0,999.0,0,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
330694,105053.0,6172.91,0.0049244103018663,101035,6,5,1,1,10,34,38,10.0,1.0,-0.5833333333333334,14630.0,58234.0,67690.0,-0.6644803229061554,21945.0,87351.0,101535.0,0.0057240329246373,5.0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
119200,69835.0,3903.8,0.0225137347236237,43591,13,11,1,1,6,13,24,19.0,1.0,-0.1428571428571428,6794.0,17829.0,34799.0,-0.384322609877662,6794.0,17829.0,34799.0,0.0275394020977059,4.0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
460291,55476.0,4111.2,0.0,71374,15,9,0,0,10,16,26,39.0,0.0,0.6666666666666666,12462.0,24653.0,42619.0,0.0222295135755885,12462.0,24653.0,42619.0,0.0,999.0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
411523,62761.0,4747.73,0.0205018957901732,100234,19,5,0,0,7,31,46,26.0,0.0,-0.7083333333333334,11087.0,42668.0,56668.0,-0.6489344859250815,11087.0,42668.0,56668.0,0.0106168557232586,2.0,0,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
733746,74668.5,5171.27,0.0451447378650841,36845,12,12,1,1,6,11,13,26.0,1.0,0.2,5882.0,14552.0,18129.0,-0.3215686274509804,5882.0,14552.0,18129.0,0.0,9.0,0,0,0,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
128039,94052.0,4474.48,0.0102709260008087,61190,15,9,0,0,1,7,22,51.0,0.0,-0.8333333333333334,2065.0,10717.0,31940.0,-0.761326860841424,2065.0,10717.0,31940.0,0.0,19.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
528492,60360.0,4090.75,0.0102959618760973,78919,16,8,1,1,5,8,22,42.0,1.0,0.6666666666666666,6734.0,12212.0,40068.0,0.2292807594012413,6734.0,12212.0,40068.0,0.0,13.0,1,0,1,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
530105,74668.5,4242.69,0.0464320997036249,25096,6,18,6,6,0,6,15,13.0,6.0,-1.0,0.0,14034.0,26318.0,-1.0,0.0,14034.0,26318.0,0.0410431808465156,6.0,1,1,1,1,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
143784,76159.0,4330.39,0.019465528409374,59037,16,8,0,0,3,13,19,71.0,0.0,-0.7,3723.0,13838.0,21560.0,-0.6319327731092437,3723.0,13838.0,21560.0,0.0,21.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
166712,114551.0,4334.06,0.0075875850871167,63566,16,8,1,1,3,8,21,52.0,1.0,-0.4,4422.0,13052.0,37268.0,-0.4876013904982619,4422.0,13052.0,37268.0,0.03723567269384,1.0,0,0,0,0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
343051,63561.0,8730.42,0.002875531412376,168873,5,6,0,0,15,55,76,9.0,0.0,-0.625,30675.0,91171.0,112907.0,-0.4929416820946839,46012.0,136756.0,169360.0,0.003561086899295,6.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
